dataset,recording,location,id,width,TPlat,PAassym,fr,frLog,ratio10ms,ratio10msLog,amp,PTratio,RepSlope,RecSlope,Duration,BurstRatio,BurstRatioLog,DistFromGCtop,DistFromGCbot,ClusterDG,DistanceDG,ClusterCA13,DistanceCA13
7,12,CA1,269,0.21,0.43333333,0.56574476,18.04419495,1.25633751,0.01685264,-1.77333217,0.33212498,0.28764322,0.04910421,-0.00338538,0.63333333,0.05660711,-1.24712901,-84,,,0,1,1.63161879111956
7,12,molDG,74,0.18,0.4,1.18668664,3.08783793,0.4896545,0.03561517,-1.44836496,0.36725783,0.3295379,0.0626844,-0.0050503,0.56666667,0.0483559,-1.31555053,-11,,4,3.83686622433352,,0
7,12,molDG,77,0.18333333,0.26666667,0.9187395,3.39546583,0.53089936,0.00820345,-2.08600371,0.28869879,0.405256,0.04965102,-0.00365795,0.43333333,0.03008424,-1.52166102,-19,,4,6.91982301277736,,0
7,12,molDG,262,0.18333333,0.4,0.15443917,2.32455619,0.36634005,0.02164762,-1.66458975,0.59180522,0.30183393,0.09404696,-0.00747705,0.56666667,0.05537099,-1.25671775,-25,,2,6.20580635158917,,0
7,12,CA3,60,0.21333333,0.46666667,0.50829118,1.76222593,0.24606159,0.02303415,-1.63762773,0.26113752,0.30164948,0.03584953,-0.00290465,0.63333333,0.76103501,-0.11859537,21,,,0,1,2.98189839007616
7,12,CA3,64,0.24666667,0.26666667,1.06134427,11.72754069,1.06920695,0.27157571,-0.56610908,0.34378016,0.59612304,0.05980799,-0.00799801,0.53333333,0.19692512,-0.70569888,17,,,0,3,4.27092501554116
7,12,CA3,67,0.15,0.2,1.02047122,27.2006331,1.43457901,0.22919432,-0.63979614,0.26202181,0.49599147,0.05354527,-0.00515548,0.3,0.619032,-0.2082869,11,,,0,3,6.16493755774282
7,12,CA3,69,0.24666667,0.56666667,0.43422431,1.73420702,0.23910094,0.14514836,-0.83818788,0.32814437,0.22771412,0.04508724,-0.00191723,0.8,10.18518519,1.00796893,8,,,0,2,0.455228008259981
7,12,CA3,72,0.15666667,0.3,0.13420916,15.06375466,1.17793323,0.03144016,-1.50251522,0.45964932,0.54132211,0.08435426,-0.01047245,0.43333333,0.00973757,-2.0115493,7,,,0,3,6.71185655475122
7,13,CA1,97,0.17333333,0.26666667,-0.02243447,5.93075734,0.77311015,0.05922865,-1.22746817,0.36875278,0.40695202,0.06616228,-0.00718213,0.4,0.41215868,-0.38493555,-29,,,0,3,2.71453116010764
7,13,CA1,99,0.29333333,0.46666667,1.00955546,11.2918833,1.05276638,0.08037037,-1.09490403,0.26041144,0.54292637,0.03495704,-0.00491334,0.73333333,0.27539388,-0.56004572,-38,,,0,1,3.51964819814714
7,13,CA1,106,0.22,0.26666667,1.05912793,10.65194881,1.02742907,0.05157209,-1.2875853,0.3795892,0.54415321,0.05342301,-0.00788275,0.46666667,0.09420631,-1.02592,-53,,,0,3,3.67876483117798
7,13,CA1,119,0.24333333,0.56666667,0.9957962,6.50899615,0.81351401,0.05210295,-1.28313768,0.41685736,0.33333027,0.04712128,-0.00559829,0.83333333,1.17471166,0.06993128,-67,,,0,1,2.08591434823526
7,13,CA3,85,0.2,0.53333333,1.06363308,4.67201243,0.66950399,0.16147433,-0.79189651,0.44142532,0.30650124,0.07580806,-0.00585317,0.83333333,3.026038,0.48087438,24,,,0,1,5.92843995616226
7,13,CA3,87,0.22,0.46666667,0.90421063,18.46842969,1.26642997,0.14936429,-0.82575322,0.28416693,0.39782634,0.0350943,-0.00454166,0.63333333,0.71996442,-0.14268897,17,,,0,1,4.27992818568559
7,13,CA3,90,0.20666667,0.23333333,1.03809738,3.3558774,0.52580609,0.0054878,-2.26060134,0.27896744,0.55927449,0.05518537,-0.00614687,0.5,0.18879799,-0.72400264,12,,,0,1,5.62386373067286
7,13,CA3,91,0.25333333,0.36666667,1.05325508,27.95838274,1.44651205,0.12458011,-0.9045513,0.3873972,0.4778572,0.04627268,-0.00768153,0.6,0.31642729,-0.49972607,12,,,0,1,4.80421767806131
7,13,CA3,205,0.32666667,0.56666667,1.04855859,8.00149672,0.90317123,0.10336907,-0.98560941,0.33178809,0.34811392,0.03526274,-0.00275971,0.93333333,2.87373004,0.45844597,12,,,0,2,3.95917119971825
8,1,CA1,118,0.21333333,0.53333333,1.02121747,5.38636712,0.73129595,0.2060693,-0.68598669,0.22752294,0.60956198,0.02359822,-0.00562074,0.9,2.21518987,0.34541096,-56,102,,0,2,5.21790102146301
8,1,CA1,120,0.15333333,0.2,1.02050996,2.66405887,0.42554382,0.02816901,-1.55022835,0.32776931,0.53970796,0.07134329,-0.00643665,0.36666667,0.59171598,-0.2278867,-58,104,,0,3,3.31188845917617
8,1,CA1,122,0.16,0.2,1.01876819,9.75543393,0.98924659,0.05812507,-1.23563651,0.30460909,0.57438928,0.06395885,-0.00777938,0.43333333,0.31966905,-0.49529941,-59,105,,0,3,2.81607209851944
8,1,CA1,124,0.18333333,0.43333333,1.06658077,0.62633493,-0.20319337,0.01088929,-1.96300035,0.44344592,0.24060179,0.0736787,-0.0037466,0.63333333,1.5037594,0.17717835,-61,107,,0,1,5.87590484271058
8,1,CA1,130,0.13,0.2,0.88720679,35.36814416,1.54861227,0.2805015,-0.55206482,0.35251436,0.56939816,0.07843162,-0.00837769,0.3,0.7389785,-0.1313682,-72,118,,0,3,3.51668362861735
8,1,CA1,133,0.14333333,0.1,1.01445842,7.56129391,0.87859612,0.0007295,-3.1369741,0.49681807,0.80803645,0.09847794,-0.0154213,0.4,0.01791152,-1.74686763,-75,121,,0,3,22.197021213286
8,1,CA1,134,0.20333333,0.36666667,0.45939913,66.79408642,1.82473801,0.27440102,-0.56161428,0.29567832,0.4737702,0.03893122,-0.00552493,0.53333333,0.04505835,-1.34622467,-78,124,,0,1,9.2304936623193
8,1,CA1,239,0.23,0.53333333,1.08478749,7.1533661,0.85451045,0.34074074,-0.46757594,0.2857663,0.28416225,0.03533119,-0.00291697,0.73333333,14.3035343,1.15544336,-52,98,,0,2,3.5614849258886
8,1,CA1,247,0.19333333,0.46666667,1.06565821,2.49522091,0.397109,0.00887311,-2.05192392,0.23554103,0.24476303,0.0363047,-0.00203526,0.66666667,0.58333333,-0.23408321,-65,111,,0,1,3.74707672466396
8,1,CA1,248,0.19,0.53333333,0.69956541,1.59317062,0.20226229,0.27487822,-0.56085967,0.27503461,0.19068046,0.04293485,-0.00180403,0.7,7.98097252,0.90205582,-65,111,,0,2,2.11796377238765
8,1,CA1,279,0.2,0.43333333,1.09438574,0.70173893,-0.15382443,0.01267829,-1.89693937,0.46237317,0.288818,0.0722453,-0.00488311,0.7,0.94451004,-0.02479342,-61,107,,0,1,4.78517500422104
8,1,CA1,289,0.21333333,0.66666667,0.01811879,6.51875797,0.81416486,0.20789563,-0.68215464,0.25202656,0.1661353,0.03205613,-0.00145543,0.8,0.29777317,-0.52611443,-54,100,,0,2,4.19187918586168
8,1,DG,93,0.31333333,0.53333333,1.04698431,3.43390826,0.53578869,0.01924992,-1.71557114,0.47563618,0.22263192,0.03504323,-0.00261498,0.7,0.31286664,-0.50464074,45,1,4,3.34019331432945,,0
8,1,DG,97,0.27666667,0.53333333,1.02895439,7.54034487,0.87739121,0.42005857,-0.37669016,0.30715588,0.29880205,0.03241131,-0.00240156,0.76666667,16.19974337,1.20950813,22,24,3,2.0402363262049,,0
8,1,DG,98,0.22333333,0.53333333,1.03595102,4.34166434,0.63765624,0.36558045,-0.43701704,0.34997731,0.23951301,0.05042679,-0.00301357,0.73333333,22.03828246,1.34317775,20,26,3,1.86361180121684,,0
8,1,DG,99,0.25,0.53333333,0.34153107,18.00046987,1.25528384,0.01813837,-1.74140183,0.43526942,0.41382241,0.04713276,-0.00676073,0.76666667,0.08667389,-1.06211171,19,27,4,1.98396506799368,,0
8,1,DG,102,0.38333333,0.56666667,1.01715875,8.01656558,0.90398835,0.74669057,-0.12685933,0.23862731,0.43871903,0.01739419,-0.00227584,0.86666667,42.93206793,1.63278181,17,29,3,6.73084854474983,,0
8,1,DG,103,0.28333333,0.56666667,1.03607392,7.38454342,0.86832365,0.30479606,-0.51599066,0.36591041,0.29398635,0.04318356,-0.00388614,0.76666667,7.68046198,0.88538734,15,31,3,1.77726052965555,,0
8,1,DG,104,0.27666667,0.6,1.05430639,5.63981507,0.75126486,0.33711825,-0.47221774,0.38821831,0.29837427,0.04282888,-0.00512687,0.86666667,13.9040349,1.14314085,15,31,3,2.16771889568146,,0
8,1,DG,105,0.29333333,0.7,1.07914114,9.95648272,0.99810594,0.34707447,-0.45957733,0.29185072,0.29635847,0.02838932,-0.00318122,0.93333333,9.01421472,0.9549279,14,32,3,4.17663874686688,,0
8,2,Oriens,72,0.21,0.36666667,1.06697822,0.36043368,-0.44317463,0.09863946,-1.00594933,0.53752816,0.32984626,0.09653226,-0.0043759,0.63333333,1.82481752,0.26121944,-112,,,0,3,7.92245028892269
8,2,Oriens,124,0.13333333,0.23333333,0.39096209,0.57694501,-0.23886558,0.03512881,-1.45433662,0.73454791,0.35733888,0.14302027,-0.01583783,0.36666667,3.19148936,0.5039934,-116,,,0,3,17.7685257276627
8,2,CA1,64,0.23333333,0.6,0.95497531,2.07095372,0.31617039,0.05223881,-1.28200676,0.34339005,0.24921343,0.04156566,-0.00322299,0.76666667,0.36855037,-0.43350315,-60,,,0,1,1.85350507057867
8,2,CA1,65,0.15666667,0.7,0.12023818,0.74150116,-0.12988817,0.08623298,-1.0643266,0.31043935,0.24278003,0.0510072,-0.00375347,0.8,2.87356322,0.45842076,-64,,,0,2,3.69970559917202
8,2,CA1,66,0.14333333,0.2,0.90546924,18.55342428,1.26842408,0.04240912,-1.37254071,0.48295826,0.50545675,0.10048755,-0.01128473,0.33333333,0.08351048,-1.07825904,-64,,,0,3,3.53712075363352
8,2,CA1,70,0.11333333,0.16666667,0.22276308,21.96137913,1.34165961,0.09601486,-1.01766156,0.62543499,0.6767537,0.14105687,-0.01781405,0.26666667,0.1599433,-0.79603394,-68,,,0,3,14.9193654304272
8,2,CA1,71,0.1,0.1,0.96314228,32.93278664,1.51762848,0.25337126,-0.59624265,0.52042484,0.79386055,0.08402589,-0.00976233,0.23333333,0.69687631,-0.1568443,-69,,,0,3,5.73903389949345
8,2,CA1,123,0.24333333,0.53333333,1.05744457,2.4845774,0.39525253,0.00667557,-2.17551181,0.2527943,0.32136059,0.03255671,-0.00274257,0.93333333,0.17667845,-0.75281643,-66,,,0,1,3.84648482312645
8,2,CA1,132,0.31,0.63333333,1.0788852,4.87334122,0.68782682,0.20739732,-0.68319685,0.2868619,0.35117754,0.02317671,-0.00332987,0.86666667,1.71798304,0.23501887,-60,,,0,2,3.05909259038159
8,2,DG,41,0.18333333,0.33333333,-0.26569185,37.23761428,1.57098185,0.01589228,-1.79881391,0.58731258,0.28911096,0.09951781,-0.00814211,0.5,0.00419554,-2.37721212,47,,2,11.3959573198992,,0
8,2,DG,42,0.25666667,0.56666667,1.01781881,0.39292615,-0.40568906,0.10826211,-0.96552352,0.49764419,0.33049768,0.05870701,-0.00558964,1,21.66666667,1.3357921,39,,3,5.40160432272255,,0
8,2,DG,45,0.29,0.43333333,1.11587703,19.15987768,1.28239273,0.04411849,-1.35537933,0.24719912,0.602292,0.02442227,-0.00487763,0.66666667,0.13255437,-0.87760594,32,,4,3.57994368757307,,0
8,2,DG,49,0.19333333,0.36666667,1.27803349,0.54188819,-0.26609031,0.0751073,-1.12431787,0.28007975,0.28854275,0.04723708,-0.00267612,0.56666667,7.97101449,0.9015136,24,,3,4.27655621050809,,0
8,2,DG,50,0.37333333,0.73333333,1.10745955,20.81860193,1.31845156,0.26061633,-0.58399838,0.28215021,0.2401173,0.02021483,-0.00113906,1.03333333,2.80851173,0.44847624,23,,3,9.57034213776775,,0
8,2,DG,51,0.29333333,0.5,1.02249098,11.29834739,1.05301492,0.28321951,-0.54787683,0.34288055,0.33644941,0.03647192,-0.00274652,0.73333333,5.22091746,0.71774683,19,,3,2.47014642679881,,0
8,2,DG,52,0.30333333,0.66666667,1.11551368,11.45360974,1.05894238,0.37858932,-0.42183164,0.29561111,0.24255726,0.03030894,-0.00124441,0.9,5.66801619,0.75343108,17,,3,4.38348759119931,,0
8,2,DG,55,0.37666667,0.76666667,1.02505696,12.84933474,1.10888064,0.43556966,-0.36094238,0.29833966,0.32758459,0.01297397,-0.00236275,0.96666667,7.43781095,0.87144514,11,,3,8.4192149795312,,0
8,2,DG,57,0.18,0.3,1.03782105,34.21765725,1.53425027,0.1776532,-0.75042697,0.40914816,0.44821852,0.07167146,-0.0078929,0.46666667,0.25562448,-0.59239756,8,,2,2.85823205172612,,0
8,3,Oriens,85,0.16333333,0.26666667,0.7849341,1.08565887,0.03569338,0,,0.6787346,0.25854504,0.11901079,-0.00747394,0.43333333,,,-108,,,0,,0
8,3,CA1,73,0.25333333,0.56666667,1.0761131,1.29864641,0.11349092,0.01837672,-1.73573194,0.36127207,0.31348386,0.0400709,-0.00431392,0.73333333,2.22772277,0.34786114,-56,,,0,1,3.27507457023885
8,3,CA1,76,0.21333333,0.33333333,0.52678382,2.86270192,0.45677613,0.00355872,-2.44870632,0.3155576,0.16296747,0.05677101,0.00039598,0.53333333,0.05136986,-1.28929159,-64,,,0,1,5.8343854393037
8,3,CA1,81,0.19666667,0.4,1.15013945,8.77770847,0.94338115,0.01240695,-1.90633504,0.37691993,0.23389222,0.06757738,-0.00258678,0.66666667,0.07502308,-1.12480509,-66,,,0,1,1.8370003026436
8,3,CA1,132,0.31333333,0.5,-0.33873314,0.47926998,-0.31941977,0.53333333,-0.27300127,0.30143359,0.32357913,0.0228757,-0.0040242,0.7,106.14035088,2.02588052,-53,,,0,2,5.59869838366792
8,3,CA1,153,0.23666667,0.56666667,1.16114616,1.50835572,0.17850377,0.14332676,-0.84367272,0.31161809,0.28781724,0.0437954,-0.00315974,0.8,3.30578512,0.51927462,-53,,,0,2,1.96708583086065
8,3,DG,47,0.16,0.33333333,-0.49573758,20.69285084,1.31582033,0.00904176,-2.04374682,0.54428267,0.30209026,0.09323647,-0.00877958,0.46666667,0.0056301,-2.24948372,47,,2,10.4883749032672,,0
8,3,DG,49,0.17,0.26666667,-0.15743548,23.34040323,1.36810835,0.11111111,-0.95424251,0.33833146,0.28143415,0.0628546,-0.00434812,0.4,0.55816448,-0.25323781,38,,2,6.50956244465933,,0
8,3,DG,52,0.23666667,0.43333333,1.07429373,12.58510567,1.09985687,0.02422336,-1.61576565,0.38630152,0.5290271,0.04278901,-0.00751692,0.66666667,0.13296011,-0.87627863,32,,4,2.39619865335905,,0
8,3,DG,56,0.37333333,0.63333333,0.74245995,13.09827166,1.11721399,0.38459212,-0.41499962,0.25079498,0.36459553,0.02140868,-0.00263599,0.86666667,7.7208119,0.88766297,19,,3,5.77721352683774,,0
8,3,DG,59,0.24333333,0.43333333,1.09978878,9.96149792,0.99832465,0.34473161,-0.46251889,0.44562864,0.31332031,0.0560197,-0.00316015,0.66666667,7.81190567,0.89275699,19,,3,4.19566561320191,,0
8,3,DG,60,0.31,0.5,0.90887129,9.07076964,0.95764414,0.35725208,-0.44702524,0.22600684,0.32542616,0.021103,-0.00182765,0.7,10.53612754,1.02268102,15,,3,3.56853747427296,,0
8,3,DG,61,0.28666667,0.5,1.0533514,8.761283,0.94256771,0.54259887,-0.26552111,0.3968322,0.57289571,0.03150521,-0.00764418,0.7,16.43682964,1.21581805,15,,3,5.83853588783873,,0
8,3,DG,63,0.13333333,0.2,1.03461325,28.98463892,1.46216789,0.14079842,-0.85140223,0.45990855,0.52357745,0.09701663,-0.01005302,0.33333333,0.1970091,-0.70551372,6,,2,2.56030379642704,,0
8,3,DG,70,0.21666667,0.43333333,1.04742885,3.35653575,0.52589128,0.00856468,-2.06728896,0.47657377,0.37769192,0.06589726,-0.00702612,0.6,0.18575851,-0.73105127,-12,,4,4.81938286636129,,0
8,4,Oriens,103,0.20666667,0.63333333,1.10302687,6.69796894,0.82594313,0.00528973,-2.27656624,0.37926304,0.40944579,0.04517577,-0.0065761,0.8,0.1147541,-0.94023179,-115,,,0,1,2.68158671941443
8,4,CA1,80,0.24333333,0.6,-0.26857677,3.22114453,0.50801021,0.0375,-1.42596873,0.31673795,0.11349319,0.04323821,-0.00222659,0.8,0.07072136,-1.15044941,-53,,,0,1,4.5744832749567
8,4,CA1,89,0.17,0.36666667,-0.57212108,5.65940757,0.75277097,0.22237762,-0.65290892,0.41035652,0.10479487,0.0667997,-0.0011466,0.46666667,1.51468788,0.18032315,-66,,,0,3,9.59055309553699
8,4,CA1,91,0.14,0.3,-0.0216901,2.48210725,0.39482054,0.19225251,-0.71612798,0.34390473,0.21600065,0.06514213,-0.00341648,0.43333333,1.13524186,0.05508839,-66,,,0,3,5.4799629416028
8,4,CA1,92,0.18333333,0.53333333,-0.50985628,5.832067,0.7658225,0.26349206,-0.57923246,0.47711328,0.16300395,0.06718181,-0.00292444,0.63333333,1.58324821,0.19954901,-66,,,0,2,8.63477423963641
8,4,CA1,94,0.1,0.13333333,0.52501065,0.65314251,-0.18499205,0.11881188,-0.92514013,0.47777039,0.71056503,0.09663066,-0.01658231,0.23333333,0.90909091,-0.04139269,-66,,,0,3,9.79894693508547
8,4,CA1,95,0.09333333,0.13333333,0.59794843,1.41583791,0.15101354,0.22958398,-0.63905843,0.43642688,1.01833618,0.08682449,-0.01789832,0.23333333,1.96188341,0.29267319,-66,,,0,3,12.5130751715282
8,4,CA1,96,0.09333333,0.13333333,1.31005669,1.97069312,0.294619,0.25456125,-0.5942077,0.30111784,1.20833325,0.05914057,-0.01221168,0.2,1.83116077,0.26272648,-66,,,0,3,13.2374686678227
8,4,CA1,97,0.08333333,0.13333333,0.39262187,1.72190144,0.23600829,0.20448179,-0.68934536,0.34330165,1.34777939,0.066835,-0.01722287,0.23333333,0.9357201,-0.02885404,-66,,,0,3,17.696296798672
8,4,CA1,98,0.12333333,0.2,1.11575198,0.88988676,-0.05066525,0.06193078,-1.20809343,0.4865095,0.41435835,0.10109416,-0.00895929,0.36666667,1.36363636,0.13469857,-70,,,0,3,3.5414832955635
8,4,CA1,155,0.29666667,0.6,1.0326215,0.53501731,-0.27163216,0.19033233,-0.72048744,0.31248972,0.49768722,0.02516513,-0.00599869,0.96666667,27.64976959,1.44169152,-49,,,0,2,4.41330188458485
8,4,DG,59,0.16,0.3,-0.16332476,19.09333845,1.28088187,0.03245932,-1.48866058,0.60087609,0.34970668,0.10768791,-0.01051148,0.43333333,0.05345476,-1.2720136,45,,2,5.65198419006805,,0
8,4,DG,65,0.27666667,0.46666667,1.0331285,3.24660378,0.51142929,0.23859127,-0.62234545,0.2740415,0.39425462,0.02566386,-0.0038552,0.73333333,15.65217391,1.19457466,21,,3,1.1957951839005,,0
8,4,DG,68,0.21666667,0.36666667,1.11357915,2.89711899,0.46196633,0.33872768,-0.47014931,0.46588263,0.32338181,0.06763873,-0.00359647,0.56666667,12.53644315,1.09817434,17,,3,5.22806114363288,,0
8,4,DG,74,0.13666667,0.2,1.05023694,12.27640291,1.08907113,0.10334426,-0.98571363,0.41921395,0.51341373,0.08615373,-0.0092619,0.4,0.44676448,-0.34992136,6,,2,0.892485561946018,,0
8,4,DG,166,0.29666667,0.5,1.04905021,2.79030571,0.44565179,0.31618497,-0.50005878,0.29235795,0.45784521,0.02878526,-0.00487289,0.86666667,30.7875895,1.48837569,13,,3,1.86242762076795,,0
8,5,CA1,51,0.28666667,0.5,0.30429503,0.61830795,-0.20879517,0.21195652,-0.67375322,0.29312366,0.17227936,0.03191102,-0.00143589,0.73333333,4.54545455,0.65757732,-56,,,0,2,0.982180771903186
8,5,CA1,53,0.24333333,0.56666667,-0.43744993,2.71709337,0.43410456,0.42997543,-0.36655636,0.27701074,0.14209369,0.0357413,-0.00084341,0.73333333,20.92511013,1.32066775,-59,,,0,2,3.03326266065312
8,5,CA1,54,0.32333333,0.8,0.48393869,4.07694099,0.61033443,0.25563294,-0.59238319,0.3500627,0.23538548,0.0294076,-0.00351044,1.03333333,2.8122021,0.44904653,-60,,,0,2,4.04141440501549
8,5,molDG,49,0.09333333,0.16666667,0.51533949,11.23213141,1.05046218,0.30167598,-0.52045927,0.86172616,0.6214031,0.18760015,-0.02443507,0.23333333,1.32701422,0.12287558,-33,,2,42.5521082932392,,0
8,5,DG,22,0.40666667,0.13333333,1.0077045,0.93936496,-0.02716565,0.18882466,-0.72394128,0.09972557,-0.5984987,0.02178538,0.02068086,0.5,16.02209945,1.20471942,55,,5,4.54056675136102,,0
8,5,DG,23,0.20333333,0.5,-0.05182016,8.53390944,0.93114803,0.01471619,-1.83220468,0.2541922,0.34354657,0.03435097,-0.00371423,0.66666667,0.03694581,-1.43243477,51,,4,2.09069610285045,,0
8,5,DG,26,0.15666667,0.23333333,1.06084192,13.72330622,1.13745875,0.10764563,-0.96800359,0.2544021,0.46141014,0.05079449,-0.0053193,0.46666667,0.52886619,-0.27665419,45,,2,6.14613553582266,,0
8,6,CA1,60,0.21666667,0.8,0.76532519,17.37393883,1.23989829,0.04250288,-1.37158168,0.35572141,0.15659022,0.04683985,-0.00288258,1,0.11581308,-0.93624238,-68,,,0,1,5.81469581946688
8,6,CA1,68,0.15,0.63333333,-0.68772596,0.50715062,-0.29486304,0.01321586,-1.8789046,0.30047202,0.09914662,0.05524573,-0.00172491,0.73333333,0.94339623,-0.02530587,-75,,,0,2,10.3746326554816
8,6,CA1,69,0.20333333,0.36666667,1.10695088,3.1113136,0.49294379,0.01035714,-1.98476003,0.37961185,0.135585,0.07641291,-0.00128988,0.63333333,0.22026432,-0.65705585,-75,,,0,1,3.19809234882501
8,6,CA1,131,0.16666667,0.26666667,1.01437652,2.44512114,0.38830038,0.08727273,-1.05912145,0.52728051,0.2845161,0.1088742,-0.00398192,0.66666667,1.34730539,0.12946605,-44,,,0,3,4.32289020742865
8,6,CA1,133,0.18666667,0.6,0.48145232,1.72582543,0.23699686,0.39057456,-0.40829604,0.36132899,0.23088698,0.05108092,-0.00368479,0.73333333,4.74452555,0.67619279,-72,,,0,2,2.56099325544593
8,6,DG,25,0.28,0.3,1.0701822,14.54894544,1.16283152,0.11811024,-0.92771246,0.27113515,0.41090783,0.05044556,-0.00343875,0.6,0.1669592,-0.77738964,53,,4,4.66973536181971,,0
8,6,DG,27,0.17,0.5,0.43648303,9.52887253,0.97904152,0.01434068,-1.8434303,0.32810575,0.33376953,0.05315161,-0.00500802,0.63333333,0.20410534,-0.69014564,51,,4,2.05418196386795,,0
8,6,DG,28,0.17333333,0.53333333,1.08859241,1.85738266,0.26890139,0.67007827,-0.17387447,0.58218825,0.24001248,0.09908972,-0.00599953,0.8,127.10622711,2.10416683,51,,3,13.3553723765972,,0
8,6,DG,30,0.11,0.16666667,0.64288044,36.09399339,1.55743493,0.17332185,-0.76114669,0.44694874,0.60193723,0.10045474,-0.01090576,0.23333333,0.2280077,-0.64205049,47,,2,4.69824429628698,,0
8,6,DG,33,0.16666667,0.23333333,1.06374502,3.53592548,0.5485031,0.03298775,-1.48164734,0.29299134,0.48302191,0.05820889,-0.00603409,0.43333333,0.7504169,-0.12469739,41,,2,4.31255892105394,,0
8,7,CA1,79,0.11333333,0.2,0.47587496,0.36630189,-0.43616084,0.24637681,-0.60840017,0.37046742,0.31256354,0.08065399,-0.00391083,0.3,25,1.39794001,-63,,,0,3,10.190300635773
8,7,CA1,80,0.17333333,0.73333333,1.05092323,1.05981206,0.02522886,0.4201005,-0.3766468,0.2851612,0.25033349,0.04301681,-0.00288952,0.93333333,70.33898305,1.84719609,-62,,,0,2,5.92401904659838
8,7,CA1,83,0.17666667,0.23333333,0.9874689,19.80292367,1.29672931,0.13956466,-0.85522454,0.48441571,0.58781302,0.09571299,-0.01181397,0.4,0.49175241,-0.30825351,-64,,,0,3,2.01741989604251
8,7,CA1,84,0.14666667,0.26666667,-0.64645892,0.54513013,-0.26349981,0.34577603,-0.46120511,0.22561105,0.03244916,0.04136741,0.00199128,0.36666667,55.40540541,1.74355214,-64,,,0,2,15.7543253547163
8,7,CA1,88,0.16,0.6,0.55211097,0.86167273,-0.06465765,0.54104478,-0.26676679,0.42877361,0.17308192,0.07123037,-0.00243824,0.73333333,160.2739726,2.204863,-65,,,0,2,8.72479510340372
8,7,CA1,90,0.11333333,0.23333333,-0.27504927,0.36947792,-0.43241151,0.25,-0.60205999,0.24414495,0.42468408,0.04887543,-0.00619508,0.3,25,1.39794001,-66,,,0,3,15.1753799751233
8,7,CA1,91,0.14666667,0.26666667,-0.12054705,2.14018275,0.33045086,0.03410776,-1.46714679,0.3132785,0.09732503,0.05799529,0.00098681,0.4,0.2529511,-0.59696343,-66,,,0,1,10.0161940013973
8,7,CA1,137,0.21333333,0.63333333,0.67264253,2.13499294,0.32939644,0.16484608,-0.78292138,0.24003315,0.24537446,0.02885262,-0.00201795,0.76666667,1.87817259,0.2737355,-60,,,0,2,1.45841961809261
8,7,CA1,140,0.14,0.23333333,-0.03390745,1.8838117,0.27503749,0.35433071,-0.45059121,0.32954675,0.13158433,0.06278966,-0.00032932,0.36666667,13.23051948,1.1215769,-66,,,0,3,11.3574208916367
8,7,CA1,141,0.13333333,0.23333333,0.25763598,1.33718199,0.12619052,0.37430168,-0.42677823,0.32652444,0.15925419,0.06309886,-0.00111816,0.33333333,11.8616145,1.07414381,-66,,,0,3,10.2602380886073
8,7,CA1,144,0.15333333,0.33333333,0.36425972,6.99997459,0.84509646,0.22519257,-0.64744594,0.3103371,0.12966591,0.05659548,0.0000916,0.46666667,4.1838843,0.62157967,-68,,,0,2,8.94447796480598
8,7,CA1,145,0.19666667,0.56666667,1.04545367,5.59820311,0.74804865,0.0069864,-2.15574625,0.34773791,0.26648721,0.04780014,-0.00345168,0.73333333,0.06251954,-1.20398424,-68,,,0,1,1.68751553296766
8,7,DG,42,0.20666667,0.36666667,-0.38878208,13.13714881,1.11850112,0.0196977,-1.70558447,0.54433173,0.27672437,0.07234974,-0.00695888,0.5,0.04896655,-1.31010051,51,,2,6.69666659863594,,0
8,7,DG,45,0.20333333,0.63333333,0.93629712,1.96629136,0.29364787,0.17580645,-0.75496519,0.2485285,0.28086543,0.03898595,-0.00278012,0.83333333,18.36734694,1.26404643,40,,3,1.95224670151838,,0
8,7,DG,54,0.34,0.6,1.03943145,10.91178753,1.0378959,0.30232333,-0.51952834,0.27662045,0.37492478,0.01631238,-0.00269704,0.83333333,6.53461385,0.81521993,23,,3,4.07189776544206,,0
8,7,DG,58,0.14,0.2,1.02551889,10.12480856,1.00538682,0.09713093,-1.01264244,0.50918877,0.48383385,0.10414077,-0.01085502,0.46666667,0.40889761,-0.38838543,8,,2,1.25803624401437,,0
8,7,DG,65,0.21666667,0.43333333,0.83575553,9.46506239,0.97612348,0.00993193,-2.00296647,0.45678955,0.36133701,0.06232017,-0.00646877,0.6,0.01046353,-1.98032159,-12,,4,4.53430403886716,,0
8,8,Oriens,105,0.15,0.4,0.97572762,3.70393612,0.56866349,0.0036036,-2.44326299,0.65977132,0.22755271,0.11819497,-0.0035618,0.76666667,0.09605309,-1.01748865,-112,,,0,1,14.5912634080997
8,8,CA1,87,0.15,0.2,1.01029181,0.5895602,-0.22947184,0.39543726,-0.40292241,0.42146263,0.23182411,0.09165741,-0.00350351,0.46666667,46.80851064,1.67032482,-65,,,0,3,9.76107733064254
8,8,CA1,88,0.13,0.2,-0.20553112,0.37323458,-0.42801813,0.33433735,-0.4758151,0.44190067,0.10618235,0.08689371,-0.00085624,0.3,132.5,2.12221588,-65,,,0,3,18.0155908513771
8,8,CA1,90,0.10666667,0.2,-0.8552621,0.50091797,-0.30023338,0.41216216,-0.38493188,0.25475112,0.04315497,0.05351543,-0.00096281,0.26666667,91.30434783,1.96049146,-66,,,0,2,22.0502075236272
